product_id,name,price,categories,brand
ROY00035_CM,Royal Canin Urinary Care Comida Húmeda En Salsa Para El Cuidado Urinario En Gato Adulto 12 Unidades 85 Gr,15.5,"Gato, B, Alimento Humedo, AA - digital",Royal Canin
ROY00045_UD,Royal Canin Feline Renal Pollo 12x85g,18.95,"Gato, AA, Dieta Humeda",Royal Canin Veterinary Diets
ROY00048_UD,Royal Canin Cat Veterinary Renal Beef Comida Húmeda Con Ternera Para Gatos 12 Unidades.,18.95,"D - digital, Gato, B, Dieta Humeda",Royal Canin Veterinary Diets
ROY00051_UD,Royal Canin Cat Veterinary Renal Fish Comida Húmeda Con Pescado Para Gatos 12 Unidades.,18.95,"A, Gato, B - digital, Dieta Humeda",Royal Canin Veterinary Diets
ROY00052_UD,Royal Canin Veterinary Cat Renal Fish Pouch 12x85 g,18.95,"Gato, F, Dieta Humeda",Royal Canin Veterinary Diets
ROY00489_UD,ROYAL CANIN Feline Renal beef 12x85g,18.95,"Gato, Dieta Humeda, NOR",Royal Canin
ROY00504_UD,Royal Canin Veterinary Diets Vet Care Pediatric Weaning Humide 195 gr,28.5,"D - digital, Gato, F, Dieta Humeda",Royal Canin Veterinary Diets
ROY00614_UD,Royal Canin Feline Satiety Weight Management 12x85g,19.99,"Gato, B, Dieta Humeda",Royal Canin Veterinary Diets
ROY00877_CM,12 x 85gr Royal Canin Digestive Care Comida Húmeda Para Perros De Todos Los Tamaños 12 X 85gr,17.5,"Perro, B, Alimento Humedo",Royal Canin
ROY00881_CM,Royal Canin Dermacomfort Comida Húmeda Para Perros De Todos Los Tamaños 12 Unidades 85 Gr,15.95,"Perro, C, D - digital, Alimento Humedo",Royal Canin
ROY01001_UD,Royal Canin Canine Urinary S/o Sobre 12x100g,17.5,"Perro, C, Dieta Humeda, D - digital",Royal Canin Veterinary Diets
ROY01004_UD,Royal Canin Cat Veterinary Urinary S/o Comida Húmeda En Salsa Para Gatos 12 Unidades.,18.95,"Gato, B - digital, B, Dieta Humeda",Royal Canin Veterinary Diets
ROY01012_UD,Royal Canin Canine Urinary S/o Moderate Calorie 12x100g,21.99,"Perro, C, Dieta Humeda, D - digital",Royal Canin Veterinary Diets
ROY01022_UD,Royal Canin Cat Veterinary Urinary S/o Moderate Calorie Comida Húmeda Para Gatos Adultos 12 Unidades 85 Gr,18.95,"Gato, C - digital, B, Dieta Humeda",Royal Canin Veterinary Diets
ROY01023_UD,Royal Canin Feline Urinary S/o Moderate Calorie 12x85g,18.95,"Gato, F, Dieta Humeda",Royal Canin Veterinary Diets
ROY01035_UD,Royal Canin Dog Veterinary Urinary S/o Ageing 7+ Comida Húmeda Para Perros Mayores 12 Unidades 85 Gr,18.49,"Perro, Dieta Humeda, D - digital, F",Royal Canin Veterinary Diets
ROY01047_UD,Royal Canin Feline Urinary S/o Paté 12x85g,19.49,"C, Gato, C - digital, Dieta Humeda",Royal Canin Veterinary Diets
ROY01142_UD,Royal Canin Feline Sensitivity Pollo 12x85g,17.95,"A, Gato, Dieta Humeda",Royal Canin Veterinary Diets
ROY01166_CM,"Royal Canin Veterinary Diets Sensitivity Control Pato  420 gr.Húmedo, Unidades 12 Unidades.",39.95,"Perro, C, Dieta Humeda, AA - digital",Royal Canin Veterinary Diets
ROY01168_CM,Royal Canin Veterinary Diets Hypoallergenic  410 Gr Húmedo 12 Unidades.,48.8,"Perro, Dieta Humeda, AAA, AA - digital",Royal Canin Veterinary Diets
ROY01198_UD,Royal Canin Cat Veterinary Diabetic Comida Húmeda Para Gatos Adultos 12 Unidades.,18.5,"A, Gato, B - digital, Dieta Humeda",Royal Canin Veterinary Diets
ROY01209_CM,Royal Canin Dog Veterinary Diabetic Special Low Carbohydrate Comida Húmeda Para Perros 12 Unidades.,43.9,"Perro, Dieta Humeda, AA, AA - digital",Royal Canin Veterinary Diets
ROY01210_CM,Royal Canin Dog Veterinary Satiety Weight Management Comida Húmeda Paté Para Perros 12 Unidades.,43.9,"Perro, A, Dieta Humeda, AA - digital",Royal Canin Veterinary Diets
ROY01332_CM,Royal Canin Dog Veterinary Gastrointestinal Comida Húmeda En Lata Para Perros 12 Unidades.,42.7,"Perro, Dieta Humeda, AAA, AA - digital",Royal Canin Veterinary Diets
ROY01336_CM,Royal Canin Dog Veterinary Hepatic Comida Húmeda En Lata Para Perros 12 Unidades De 400gr,48.8,"Perro, Dieta Humeda, AA, C - digital",Royal Canin Veterinary Diets
ROY01348_CM,Royal Canin Dog Veterinary Cardiac Comida Húmeda En Lata Para Perros 12 Unidades.,49.95,"Perro, Dieta Humeda, A - digital, F",Royal Canin Veterinary Diets
ROY01350_CM,Royal Canin Dog Veterinary Renal Comida Húmeda Para Perros Adultos 12 Unidades.,47.5,"Perro, Dieta Humeda, AA, AA - digital",Royal Canin Veterinary Diets
ROY01355_UD,Royal Canin Cat Veterinary Gastrointestinal Comida Húemda En Sobre Para Gatos 12 Unidades.,18.95,"A, A - digital, Gato, Dieta Humeda",Royal Canin Veterinary Diets
ROY01558_UD,Royal Canin Cat Neutered Mantenance Pouch 12x85g,18.95,"Gato, F, Dieta Humeda",Royal Canin Veterinary Diets
ROY01571_UD,ROYAL CANIN Feline Mature Consult 12x85g,16.95,"Gato, F, Dieta Humeda",Royal Canin Veterinary Diets
ROY01609_CM,Royal Canin Dog Veterinary Recovery Comida Húmeda En Lata Para Perros Y Gatos 12 Unidades.,30.95,"Perro, Dieta Humeda, AA, C - digital",Royal Canin Veterinary Diets
ROY01680_UD,Royal Canin Canine Renal Pouch 12x100g,22.99,"Perro, A, Dieta Humeda, AA - digital",Royal Canin Veterinary Diets
ROY02235_UD,Royal Canin Cat Urinary Care Jelly Pouch 85 G 12 Unidades 85 Gr,15.5,"Gato, D, Alimento Humedo",Royal Canin
ROY02239_UD,Royal Canin Cat Hairball Care Jelly Pouch 85 G 12 Unidades 85 Gr,15.5,"Gato, D, Alimento Humedo",Royal Canin
ROY30956_CM,12 x 85gr Royal Canin Digestive Care Comida Húmeda En Salsa Gatos Adultos Con Sensibilidad Digestiva 12 X 85gr,17.95,"Gato, B - digital, AA, Alimento Humedo",Royal Canin
ROY31096_UD,Royal Canin Veterinary Diets Vet Care Senior Consult Stage 1 Húmedo 100 gr,14.5,"D - digital, Gato, F, Dieta Humeda",Royal Canin Veterinary Diets
ROY31124_UD,ROYAL CANIN Feline Mature Consult 12x85g,16.95,"Gato, Z, Dieta Humeda",Royal Canin Veterinary Diets
ROY40217_UD,2 Kg. Royal Canin Mini Adult Pienso Para Perros Adultos De Razas Tamaño Pequeño,13.6,"Perro, A - digital, Alimento Seco, AA",Royal Canin
ROY40221_UD,15 Kg Royal Canin Medium Adult Pienso Para Perros Adultos De Razas Medianas,67.99,"Perro, Alimento Seco, AA, AA - digital",Royal Canin
ROY64157_UD,"Royal Canin Bidón de regalo, Unidades 1 Unidad.",16.45,"F, Hogar y Accesorios, Humana",Royal Canin
ROY64169_UD,"Lata Royal canin, Tipo Perros",14.25,"Tienda Merchandising, D - digital, F, Uso",Royal Canin
ROY70220_UD,2 Kg. Royal Canin Regular Fit 32 Pienso Para Gatos Adultos,19.95,"D - digital, Gato, Alimento Seco, B",Royal Canin
ROY70222_UD,4 Kg. Royal Canin Regular Fit 32 Pienso Para Gatos Adultos,33.65,"Gato, Alimento Seco, B - digital, B",Royal Canin
ROY70224_UD,10 Kg Royal Canin Regular Fit 32 Pienso Para Gatos Adultos,70.15,"C, Gato, Alimento Seco, AA - digital",Royal Canin
ROY70261_UD,2 Kg. Royal Canin Persian Pienso Para Gato De Raza Persa Adulto,23.35,"D - digital, Gato, Alimento Seco, B",Royal razas Gato
ROY70262_UD,10 Kg Royal Canin Persian Pienso Para Gato De Raza Persa Adulto,82.75,"C, A - digital, Gato, Alimento Seco",Royal razas Gato
ROY70302_UD,15 + 3 Kg ¡Gratis! Royal Canin Medium Adult Pienso Para Perros Adultos De Razas Medianas 15 + 3 Kg ¡gratis!,67.99,"Perro, AAA - digital, Alimento Seco, F",Royal Canin
ROY70307_UD,15 Kg Royal Canin Giant Adult Pienso Para Perros Adultos Grandes Y Gigantes,64.5,"Perro, A, A - digital, Alimento Seco",Royal Canin
ROY70453_UD,4 Kg. Royal Canin Persian Pienso Para Gato De Raza Persa Adulto,39.7,"C, D - digital, Gato, Alimento Seco",Royal razas Gato
ROY70462_UD,2 Kg. Royal Canin Home Life Indoor 27 Pienso Para Gatos Adultos,21.6,"Gato, Alimento Seco, B - digital, B",Royal Canin
ROY70499_UD,15 + 3 Kg ¡Gratis! Royal Canin Giant Adult Pienso Para Perros Adultos Grandes Y Gigantes 15 + 3 Kg ¡gratis!,62.49,"Perro, D - digital, Alimento Seco, F",Royal Canin
ROY70693_UD,4 Kg. Royal Canin Home Life Indoor 27 Pienso Para Gatos Adultos,34.35,"C, D - digital, Gato, Alimento Seco",Royal Canin
ROY70694_UD,10 Kg Royal Canin Home Life Indoor 27 Pienso Para Gatos Adultos,73.4,"Gato, Alimento Seco, B - digital, D",Royal Canin
ROY70819_UD,4 Kg. Royal Canin Medium Adult Pienso Para Perros Adultos De Razas Medianas,21.5,"Perro, Alimento Seco, B - digital, AA",Royal Canin
ROY70836_UD,10 + 2 kg Gratis!!! Royal Canin Regular Fit 32 Pienso Para Gatos Adultos 10 + 2 Kg Gratis!!!,70.15,"Gato, Alimento Seco, F, B - digital",Royal Canin
ROY70837_UD,Royal Canin Sensible 33 gatos adultos sensibilidad digestiva,57.95,"Gato, Alimento Seco",Royal Canin
ROY71092_UD,2 Kg. Royal Canin Dog Veterinary Hypoallergenic Pienso Para Perros Adultos,24.5,"Perro, D - digital, AA, Dieta Seca",Royal Canin Veterinary Diets
ROY71094_UD,"1,5 Kg. Royal Canin Dog Veterinary Sensitivity Control Pienso Para Perros Adultos",19.95,"Perro, B - digital, Dieta Seca, B",Royal Canin Veterinary Diets
ROY71099_UD,2 Kg. Royal Canin Dog Veterinary Renal Pienso Para Perros Adultos,19.5,"Perro, A, D - digital, Dieta Seca",Royal Canin Veterinary Diets
ROY71101_UD,4 Kg. Royal Canin Cat Veterinary Renal Pienso Para Gatos Adultos,51.3,"A - digital, Gato, Dieta Seca, B",Royal Canin Veterinary Diets
ROY71103_UD,2 Kg. Royal Canin Dog Veterinary Urinary S/o Pienso Para Perros Adultos,21.89,"Perro, A - digital, Dieta Seca, B",Royal Canin Veterinary Diets
ROY71105_UD,"3,5 Kg. Royal Canin Cat Veterinary Urinary S/o Pienso Para Gatos Adultos",35.5,"A, Gato, Dieta Seca, B - digital",Royal Canin Veterinary Diets
ROY71106_UD,2 Kg. Royal Canin Dog Veterinary Cardiac Pienso Para Perros Adultos,18.95,"Perro, F, B - digital, Dieta Seca",Royal Canin Veterinary Diets
ROY71111_UD,"2,5 Kg. Royal Canin Cat Veterinary Hypoallergenic Pienso Para Gatos Adultos",36.5,"A - digital, Gato, Dieta Seca, AA",Royal Canin Veterinary Diets
ROY71114_UD,2 Kg. Royal Canin Cat Veterinary Renal Pienso Para Gatos Adultos,29.7,"Gato, Dieta Seca, B - digital, B",Royal Canin Veterinary Diets
ROY71115_UD,"1,5 Kg. Royal Canin Cat Veterinary Urinary S/o Pienso Para Gatos Adultos",19.5,"Gato, Dieta Seca, B - digital, AA",Royal Canin Veterinary Diets
ROY71116_UD,"1,5 Kg. Royal Canin Cat Veterinary Diabetic Pienso Para Gatos Adultos",23.9,"A, A - digital, Gato, Dieta Seca",Royal Canin Veterinary Diets
ROY71133_UD,7 Kg Royal Canin Dog Veterinary Hypoallergenic Pienso Para Perros Adultos,57.99,"Perro, A - digital, AA, Dieta Seca",Royal Canin Veterinary Diets
ROY71134_UD,14 Kg Royal Canin Dog Veterinary Hypoallergenic Pienso Para Perros Adultos,98.99,"Perro, AA, Dieta Seca, AA - digital",Royal Canin Veterinary Diets
ROY71136_UD,14 Kg Royal Canin Dog Veterinary Sensitivity Control Pienso Para Perros Adultos,99.6,"Perro, F, B - digital, Dieta Seca",Royal Canin Veterinary Diets
ROY71139_UD,7 Kg Royal Canin Dog Veterinary Renal Pienso Para Perros Adultos,49.95,"Perro, F, Dieta Seca, AA - digital",Royal Canin Veterinary Diets
ROY71142_UD,14 Kg Royal Canin Dog Veterinary Cardiac Pienso Para Perros Adultos,77.6,"Perro, F, B - digital, Dieta Seca",Royal Canin Veterinary Diets
ROY71581_UD,4.5 Kg Royal Canin Cat Veterinary Hypoallergenic Pienso Para Gatos Adultos,61.3,"A, AAA - digital, Gato, Dieta Seca",Royal Canin Veterinary Diets
ROY71688_UD,8 Kg Royal Canin Mini Adult Pienso Para Perros Adultos De Razas Tamaño Pequeño,41.5,"Perro, A, Alimento Seco, AA - digital",Royal Canin
ROY71768_UD,"7,5 Kg Royal Canin Dog Veterinary Urinary S/o Pienso Para Perros Adultos",61.99,"Perro, F, C - digital, Dieta Seca",Royal Canin Veterinary Diets
ROY72230_UD,"1,5 Kg. Royal Canin Cat Veterinary Dental Pienso Para Gatos Adultos",23.3,"D - digital, Gato, Dieta Seca, F",Royal Canin Veterinary Diets
ROY72366_UD,6 Kg Royal Canin Dog Veterinary Dental Pienso Para Perros De Tamaño Mediano Y Grande,38.39,"Perro, D - digital, F, Dieta Seca",Royal Canin Veterinary Diets
ROY72443_UD,ROYAL CANIN BabyCat 10kg,58.94,"Gato, Alimento Seco, ROY",Royal Canin
ROY72507_UD,2 Kg. Royal Canin Kitten Veterinary Pediatric Weaming  Pienso Para Gatitos,22.95,"D - digital, Gato, Dieta Seca, F",Royal Canin Veterinary Diets
ROY72782_UD,4 Kg. Royal Canin Mini Adult Pienso Para Perros Adultos De Razas Tamaño Pequeño,23.25,"Perro, Alimento Seco, AAA, B - digital",Royal Canin
ROY72932_UD,"3,5 Kg. Royal Canin Cat Veterinary Diabetic Pienso Para Gatos Adultos",45.5,"A, A - digital, Gato, Dieta Seca",Royal Canin Veterinary Diets
ROY73135_UD,"1,5 Kg. Royal Canin Dog Veterinary Satiety Weight Management Pienso Para Perros Adultos",16.95,"Perro, A - digital, F, Dieta Seca",Royal Canin Veterinary Diets
ROY73138_UD,12 Kg Royal Canin Dog Veterinary Satiety Weight Management Pienso Para Perros Adultos,82.99,"Perro, AAA - digital, AA, Dieta Seca",Royal Canin Veterinary Diets
ROY73759_UD,2 Kg. Royal Canin Sterilised 37 Pienso Para Gatos Adultos Esterilizados,19.75,"D - digital, Gato, Alimento Seco, AAA",Royal Canin
ROY73761_UD,4 Kg. Royal Canin Sterilised 37 Pienso Para Gatos Adultos Esterilizados,35.5,"A - digital, Gato, Alimento Seco, AAA",Royal Canin
ROY73762_UD,10 Kg Royal Canin Sterilised 37 Pienso Para Gatos Adultos Esterilizados,70.15,"A, AAA - digital, Gato, Alimento Seco",Royal Canin
ROY74343_UD,Royal Canin Golden Retriever 25,17.89,"Perro, Alimento Seco",Royal razas Perro
ROY74395_UD,Royal Canin Bulldog Ingles Cachorro pienso para raza,25.95,"Perro, D - digital, Alimento Seco, F",Royal razas Perro
ROY74815_UD,2 Kg. Royal Canin Cat Veterinary Renal Special Pienso Para Gatos Adultos,29.7,"Gato, Dieta Seca, B - digital, AA",Royal Canin Veterinary Diets
ROY74829_UD,2 Kg. Royal Canin Dog Veterinary Urinary U/c Pienso Para Perros Adultos,21.95,"Perro, A - digital, F, Dieta Seca",Royal Canin Veterinary Diets
ROY74831_UD,14 Kg Royal Canin Dog Veterinary Urinary U/c Pienso Para Perros Adultos,97.99,"Perro, F, Dieta Seca, AA - digital",Royal Canin Veterinary Diets
ROY74832_UD,"7,5 Kg Royal Canin Dog Veterinary Urinary U/c Pienso Para Perros Adultos",56.29,"Perro, A - digital, F, Dieta Seca",Royal Canin Veterinary Diets
ROY74949_UD,Royal Canin Veterinary Cat Pediatric Gowth 4 Kg,39.95,"Gato, Dieta Seca, D",Royal Canin
ROY75114_UD,"1,5 Kg. Royal Canin Dog Veterinary Hypoallergenic Moderate Calorie Pienso Para Perros Adultos",19.95,"Perro, A, D - digital, Dieta Seca",Royal Canin Veterinary Diets
ROY75115_UD,7 Kg Royal Canin Dog Veterinary Hypoallergenic Moderate Calorie Pienso Para Perros Adultos,55.99,"Perro, A - digital, F, Dieta Seca",Royal Canin Veterinary Diets
ROY75116_UD,14 Kg Royal Canin Dog Veterinary Hypoallergenic Moderate Calorie Pienso Para Perros Adultos,98.99,"Perro, AA, Dieta Seca, AA - digital",Royal Canin Veterinary Diets
ROY75830_UD,1 Kg. Royal Canin Dog Small Veterinary Hypoallergenic Para Perros De Tamaño Pequeño,15.5,"Perro, A - digital, F, Dieta Seca",Royal Canin Veterinary Diets
ROY75831_UD,"3,5 Kg. Royal Canin Dog Small Veterinary Hypoallergenic Para Perros De Tamaño Pequeño",38.5,"Perro, AAA, B - digital, Dieta Seca",Royal Canin Veterinary Diets
ROY75966_UD,"3,5 Kg. Royal Canin Cat Veterinary Sensitivity Control Comida Húmeda Con Pollo Y Arroz Para Gatos",47.4,"Gato, Dieta Seca, F, C - digital",Royal Canin Veterinary Diets
ROY75968_UD,"1,5 Kg. Royal Canin Cat Veterinary Sensitivity Control Comida Húmeda Con Pollo Y Arroz Para Gatos",25.2,"C, D - digital, Gato, Dieta Seca",Royal Canin Veterinary Diets
ROY76018_UD,Royal Canin Veterinary Diets Vet Care Pediatric Junior Small Dog,18.95,"Perro, Dieta Seca",Royal Canin Veterinary Diets
ROY76020_UD,Royal Canin Veterinary Diets Vet Care Pediatric Junior Small Dog,29.95,"Perro, F, C - digital, Dieta Seca",Royal Canin Veterinary Diets
ROY76022_UD,2 Kg. Royal Canin Dog Small Veterinary Pienso Para Perros De Tamaño Pequeño,17.95,"Perro, D - digital, F, Dieta Seca",Royal Canin Veterinary Diets
ROY76023_UD,4 Kg. Royal Canin Dog Small Veterinary Pienso Para Perros De Tamaño Pequeño,27.99,"Perro, F, B - digital, Dieta Seca",Royal Canin Veterinary Diets
ROY76029_UD,Royal Canin Veterinary Diets Vet Care Adult Medium Dog,49.6,"Perro, F, C - digital, Dieta Seca",Royal Canin Veterinary Diets
ROY76031_UD,4 Kg. Royal Canin Dog Veterinary Medium Adult Pienso Para Perros Adultos De Razas Medianas,26.95,"Perro, D - digital, F, Dieta Seca",Royal Canin Veterinary Diets
ROY76032_UD,10 Kg Royal Canin Dog Veterinary Medium Adult Pienso Para Perros Adultos De Razas Medianas,49.6,"Perro, F, C - digital, Dieta Seca",Royal Canin Veterinary Diets
ROY76037_UD,Royal Canin Veterinary Dog Pediatric Large Junior 14 Kg,68.95,"Perro, Dieta Seca, D",Royal Canin
ROY76039_UD,4 Kg. Royal Canin Dog Large Veterinary Pienso Para Perros De Tamaño Grande,26.95,"Perro, D - digital, F, Dieta Seca",Royal Canin Veterinary Diets
ROY76042_UD,8 Kg Royal Canin Dog Small Veterinary Pienso Para Perros De Tamaño Pequeño,51.99,"Perro, F, C - digital, Dieta Seca",Royal Canin Veterinary Diets
ROY76176_UD,"1,5 Kg. Royal Canin Dog Small Veterinary Neutered Pienso Para Perros De Tamaño Pequeño",14.99,"Perro, F, B - digital, Dieta Seca",Royal Canin Veterinary Diets
ROY76178_UD,3.5 kg Royal Canin Canine Neutered Small,33.49,"Perro, C, Dieta Seca",Royal Canin Veterinary Diets
ROY76184_UD,"3,5 Kg. Royal Canin Dogveterinary Neutered Medium Adult Pienso Para Perros Adultos De Razas Medianas",26.95,"Perro, F, B - digital, Dieta Seca",Royal Canin Veterinary Diets
ROY76189_UD,12 Kg Royal Canin Veterinary Neutered Large Junior Pienso Para Cachorros De Razas Grandes,82.99,"Perro, F, C - digital, Dieta Seca",Royal Canin Veterinary Diets
ROY76197_UD,8 Kg Royal Canin Dog Small Veterinary Neutered Pienso Para Perros De Tamaño Pequeño,59.99,"Perro, F, Dieta Seca, AA - digital",Royal Canin Veterinary Diets
ROY76454_UD,"1,5 Kg. Royal Canin Cat Veterinary Urinary S/o Moderate Calorie Pienso Para Gatos Adultos",21.95,"D - digital, Gato, Dieta Seca, B",Royal Canin Veterinary Diets
ROY76455_UD,"3,5 Kg. Royal Canin Cat Veterinary Urinary S/o Moderate Calorie Pienso Para Gatos Adultos",41.95,"A, A - digital, Gato, Dieta Seca",Royal Canin Veterinary Diets
ROY76535_UD,2 Kg. Royal Canin Cat Veterinary Calm Pienso Para Gatos Adultos,34.4,"D - digital, Gato, Dieta Seca, F",Royal Canin Veterinary Diets
ROY76536_UD,4 Kg. Royal Canin Cat Veterinary Calm Pienso Para Gatos Adultos,56.7,"Gato, Dieta Seca, F, B - digital",Royal Canin Veterinary Diets
ROY76538_UD,Royal Canin Veterinary Diets Calm CD25,33.95,"Perro, Dieta Seca",Royal Canin Veterinary Diets
ROY76539_UD,ROYAL CANIN Canine Calm 4Kg,42.95,"Perro, D - digital, F, Dieta Seca",Royal Canin Veterinary Diets
ROY76764_UD,2 Kg. Royal Canin Cat Veterinary Mobility Support Pienso Para Gatos Adultos,31.2,"Gato, Dieta Seca, F, B - digital",Royal Canin Veterinary Diets
ROY76847_UD,1.5 Kg. Royal Canin Cat Veterinary Satiety Weight Management Pienso Para Gatos Adultos,22.1,"D - digital, Gato, Dieta Seca, AA",Royal Canin Veterinary Diets
ROY76848_UD,"3,5 Kg. Royal Canin Cat Veterinary Satiety Weight Management Pienso Para Gatos Adultos",39.9,"D - digital, Gato, Dieta Seca, AA",Royal Canin Veterinary Diets
ROY77095_UD,4 Kg. Royal Canin Maine Coon Pienso Para Gatito De Raza,48.2,"C, D - digital, Gato, Alimento Seco",Royal razas Gato
ROY77103_UD,"2,5 Kg. Royal Canin Puppy Veterinary Gastrointestinal Pienso Especial Para Cachorros",26.99,"Perro, B - digital, Dieta Seca, B",Royal Canin Veterinary Diets
ROY77104_UD,10 Kg Royal Canin Puppy Veterinary Gastrointestinal Pienso Especial Para Cachorros,74.99,"Perro, A - digital, F, Dieta Seca",Royal Canin Veterinary Diets
ROY77105_UD,2 Kg. Royal Canin Dog Veterinary Gastrointestinal Pienso Para Perros Adultos,18.5,"Perro, A - digital, AAA, Dieta Seca",Royal Canin Veterinary Diets
ROY77106_UD,"7,5 Kg Royal Canin Dog Veterinary Gastrointestinal Pienso Para Perros Adultos",51.95,"Perro, F, B - digital, Dieta Seca",Royal Canin Veterinary Diets
ROY77111_UD,2 Kg. Royal Canin Dog Veterinary Gastrointestinal Moderate Calorie Pienso Para Perros Adultos,21.95,"Perro, D - digital, Dieta Seca, B",Royal Canin Veterinary Diets
ROY77112_UD,"7,5 Kg Royal Canin Dog Veterinary Gastrointestinal Moderate Calorie Pienso Para Perros Adultos",53.9,"Perro, A - digital, F, Dieta Seca",Royal Canin Veterinary Diets
ROY77115_UD,"1,5 Kg. Royal Canin Dog Veterinary Gastrointestinal Low Fat Pienso Para Perros Adultos",17.5,"Perro, A - digital, AA, Dieta Seca",Royal Canin Veterinary Diets
ROY77116_UD,6 Kg Royal Canin Dog Veterinary Gastrointestinal Low Fat Pienso Para Perros Adultos,43.25,"Perro, A - digital, F, Dieta Seca",Royal Canin Veterinary Diets
ROY77117_UD,12 Kg Royal Canin Dog Veterinary Gastrointestinal Low Fat Pienso Para Perros Adultos,83.75,"Perro, AAA - digital, AA, Dieta Seca",Royal Canin Veterinary Diets
ROY77120_UD,2 Kg. Royal Canin Dog Veterinary Gastrointestinal High Fibre Pienso Para Perros Adultos,22.95,"Perro, D - digital, Dieta Seca, B",Royal Canin Veterinary Diets
ROY77121_UD,"7,5 Kg Royal Canin Dog Veterinary Gastrointestinal High Fibre Pienso Para Perros Adultos",59.5,"Perro, F, B - digital, Dieta Seca",Royal Canin Veterinary Diets
ROY77122_UD,14 Kg Royal Canin Dog Veterinary Gastrointestinal High Fibre Pienso Para Perros Adultos,94.5,"Perro, F, C - digital, Dieta Seca",Royal Canin Veterinary Diets
ROY77125_UD,2 Kg. Royal Canin Cat Veterinary Gastrointestinal Pienso Para Gatos Adultos,28.6,"Gato, Dieta Seca, B - digital, AA",Royal Canin Veterinary Diets
ROY77126_UD,4 Kg. Royal Canin Cat Veterinary Gastrointestinal Pienso Para Gatos Adultos,45.8,"A, Gato, Dieta Seca, AA - digital",Royal Canin Veterinary Diets
ROY77129_UD,2 Kg. Royal Canin Cat Veterinary Gastrointestinal Moderate Calorie Pienso Para Gatos Adultos,30.3,"D - digital, Gato, Dieta Seca, B",Royal Canin Veterinary Diets
ROY77130_UD,4 Kg. Royal Canin Cat Veterinary Gastrointestinal Moderate Calorie Pienso Para Gatos Adultos,48.1,"Gato, Dieta Seca, B, AA - digital",Royal Canin Veterinary Diets
ROY77133_UD,2 Kg. Royal Canin Cat Veterinary Gastrointestinal Fibre Response Pienso Para Gatos Adultos,32.6,"D - digital, Gato, Dieta Seca, AA",Royal Canin Veterinary Diets
ROY77134_UD,4 Kg. Royal Canin Cat Veterinary Gastrointestinal Fibre Response Pienso Para Gatos Adultos,52.59,"Gato, Dieta Seca, B, AA - digital",Royal Canin Veterinary Diets
ROY77171_UD,"1,5 Kg. Royal Canin Dog Veterinary Hepatic Pienso Para Perros Adultos",19.29,"Perro, B - digital, AA, Dieta Seca",Royal Canin Veterinary Diets
ROY77173_UD,6 Kg Royal Canin Dog Veterinary Hepatic Pienso Para Perros Adultos,46,"Perro, F, Dieta Seca, AA - digital",Royal Canin Veterinary Diets
ROY77174_UD,12 Kg Royal Canin Dog Veterinary Hepatic Pienso Para Perros Adultos,89.99,"Perro, AA, Dieta Seca, AA - digital",Royal Canin Veterinary Diets
ROY77383_UD,Royal Canin Medium Dermacomfort Razas Medianas,46.95,"Perro, Alimento Seco",Royal Canin
ROY77385_UD,ROYAL CANIN Maxi Dermacomfort 3kg,26.5,"Perro, D - digital, Alimento Seco, F",Royal Canin
ROY77392_UD,10 + 2 kg Gratis!!! Royal Canin Sterilised 37 Pienso Para Gatos Adultos Esterilizados 10 + 2 Kg Gratis!!!,70.15,"Gato, Alimento Seco, F, AA - digital",Royal Canin
ROY77867_UD,ROYAL CANIN Starter Mini Mother & Baby Dog 3Kg,23.95,"Perro, D - digital, Alimento Seco, Z",Royal Canin
ROY77873_UD,Royal Canin Dog Medium Starter 12 Kg,62.5,"Perro, Alimento Seco, B",Royal Canin
ROY78089_UD,"1,5 Kg. Royal Canin Dog Veterinary Urinary S/o Moderate Calorie Pienso Para Perros Adultos",20.5,"Perro, F, B - digital, Dieta Seca",Royal Canin Veterinary Diets
ROY78091_UD,6.5 Kg Royal Canin Dog Veterinary Urinary S/o Moderate Calorie Pienso Para Perros Adultos,51.95,"Perro, F, B - digital, Dieta Seca",Royal Canin Veterinary Diets
ROY78092_UD,12 Kg Royal Canin Dog Veterinary Urinary S/o Moderate Calorie Pienso Para Perros Adultos,89.99,"Perro, A - digital, F, Dieta Seca",Royal Canin Veterinary Diets
ROY78094_UD,"1,5 Kg. Royal Canin Dog Small Veterinary Urinary S/o Pienso Para Perros De Tamaño Pequeño",17.5,"Perro, D - digital, AA, Dieta Seca",Royal Canin Veterinary Diets
ROY78096_UD,4 Kg. Royal Canin Dog Small Veterinary Urinary S/o Pienso Para Perros De Tamaño Pequeño,39.4,"Perro, B - digital, AA, Dieta Seca",Royal Canin Veterinary Diets
ROY78097_UD,8 Kg Royal Canin Dog Small Veterinary Urinary S/o Pienso Para Perros De Tamaño Pequeño,69.99,"Perro, A - digital, F, Dieta Seca",Royal Canin Veterinary Diets
ROY78199_UD,"1,5 Kg. Royal Canin Dog Small Veterinary Mature Consult Pienso Para Perros Senior De Raza Pequeña",15.95,"Perro, D - digital, F, Dieta Seca",Royal Canin Veterinary Diets
ROY78200_UD,"3,5 Kg. Royal Canin Dog Small Veterinary Mature Consult Pienso Para Perros Senior De Raza Pequeña",27.6,"Perro, D - digital, F, Dieta Seca",Royal Canin Veterinary Diets
